"GEO_ID","NAME","B01003_001E","B01003_001M",
"1600000US0603386","Azusa city, California","49457","53",
"1600000US0603512","Baker CDP, California","585","201",
"1600000US0603526","Bakersfield city, California","398756","166",
"1600000US0603546","Bakersfield Country Club CDP, California","1607","251",
"1600000US0603666","Baldwin Park city, California","72813","71",
"1600000US0603694","Ballard CDP, California","862","313",
"1600000US0603708","Ballico CDP, California","444","191",
"1600000US0603792","Bangor CDP, California","420","165",
"1600000US0603820","Banning city, California","29664","56",
"1600000US0604030","Barstow city, California","25123","77",
"1600000US0604198","Bass Lake CDP, California","314","170",
"1600000US0604415","Bay Point CDP, California","24999","1829",
"1600000US0604470","Bayview CDP (Contra Costa County), California","2825","1129",
"1600000US0604478","Bayview CDP (Humboldt County), California","2986","554",
"1600000US0604549","Baywood Park CDP, California","1677","227",
"1600000US0604576","Beale AFB CDP, California","1030","176",
"1600000US0604632","Bear Creek CDP, California","107","102",
"1600000US0604716","Bear Valley CDP (Alpine County), California","78","58",
"1600000US0604730","Bear Valley CDP (Mariposa County), California","84","90",
"1600000US0604734","Bear Valley Springs CDP, California","5067","642",
"1600000US0604758","Beaumont city, California","52081","43",
"1600000US0604772","Beckwourth CDP, California","301","215",
"1600000US0604856","Belden CDP, California","0","13",
"1600000US0604870","Bell city, California","33915","36",
"1600000US0604926","Bella Vista CDP, California","3610","466",
"1600000US0604938","Bell Canyon CDP, California","1844","302",
"1600000US0604982","Bellflower city, California","79070","53",
"1600000US0604996","Bell Gardens city, California","39870","54",
"1600000US0605108","Belmont city, California","28109","26",
"1600000US0605164","Belvedere city, California","2309","276",
"1600000US0605262","Benbow CDP, California","199","141",
"1600000US0605276","Bend CDP, California","415","229",
"1600000US0605290","Benicia city, California","27191","34",
"1600000US0605332","Ben Lomond CDP, California","7528","1063",
"1600000US0605346","Benton CDP, California","287","162",
"1600000US0605356","Benton Park CDP, California","5146","914",
"1600000US0606000","Berkeley city, California","119607","60",
"1600000US0606028","Bermuda Dunes CDP, California","6862","706",
"1600000US0606070","Berry Creek CDP, California","1190","296",
"1600000US0606150","Bertsch-Oceanview CDP, California","2358","427",
"1600000US0606210","Bethel Island CDP, California","2119","624",
"1600000US0606308","Beverly Hills city, California","32903","61",
"1600000US0606336","Bieber CDP, California","147","81",
"1600000US0606406","Big Bear City CDP, California","12913","1284",
"1600000US0606434","Big Bear Lake city, California","5068","32",
"1600000US0606475","Big Bend CDP, California","124","62",
"1600000US0606518","Big Creek CDP, California","126","79",
"1600000US0606560","Biggs city, California","2692","547",
"1600000US0606567","Big Lagoon CDP, California","118","48",
"1600000US0606616","Big Pine CDP, California","1570","223",
"1600000US0606635","Big River CDP, California","1115","178",
"1600000US0606728","Biola CDP, California","1515","424",
"1600000US0606798","Bishop city, California","3800","12",
"1600000US0606928","Blackhawk CDP, California","10874","1019",
"1600000US0606935","Blacklake CDP, California","631","202",
"1600000US0606982","Black Point-Green Point CDP, California","1513","359",
"1600000US0606994","Blairsden CDP, California","0","13",
"1600000US0607036","Bloomfield CDP, California","188","91",
"1600000US0607064","Bloomington CDP, California","22107","1676",
"1600000US0607162","Blue Lake city, California","927","199",
"1600000US0607172","Bluewater CDP, California","141","73",
"1600000US0607218","Blythe city, California","18125","41",
"1600000US0607246","Bodega CDP, California","629","424",
"1600000US0607260","Bodega Bay CDP, California","1139","540",
"1600000US0607274","Bodfish CDP, California","2342","709",
"1600000US0607316","Bolinas CDP, California","1181","288",
"1600000US0607372","Bombay Beach CDP, California","210","162",
"1600000US0607378","Bonadelle Ranchos CDP, California","5519","893",
"1600000US0607414","Bonita CDP, California","12970","1359",
"1600000US0607470","Bonny Doon CDP, California","2881","445",
"1600000US0607498","Bonsall CDP, California","4257","523",
"1600000US0607512","Boonville CDP, California","1044","241",
"1600000US0607525","Bootjack CDP, California","592","277",
"1600000US0607568","Boron CDP, California","2418","464",
"1600000US0607578","Boronda CDP, California","1913","567",
"1600000US0607596","Borrego Springs CDP, California","2566","727",
"1600000US0607624","Bostonia CDP, California","18074","2065",
"1600000US0607652","Boulder Creek CDP, California","5308","813",
"1600000US0607694","Boulevard CDP, California","410","194",
"1600000US0607750","Bowles CDP, California","262","186",
"1600000US0607848","Boyes Hot Springs CDP, California","7791","1335",
"1600000US0607946","Bradbury city, California","760","140",
"1600000US0607974","Bradley CDP, California","74","54",
"1600000US0608058","Brawley city, California","26431","38",
"1600000US0608100","Brea city, California","46912","57",
"1600000US0608142","Brentwood city, California","63618","37",
"1600000US0608172","Bret Harte CDP, California","4981","679",
"1600000US0608240","Bridgeport CDP, California","424","249",
"1600000US0608310","Brisbane city, California","4803","24",
"1600000US0608338","Broadmoor CDP, California","4487","925",
"1600000US0608478","Brookdale CDP, California","1228","450",
"1600000US0608506","Brooks CDP, California","0","13",
"1600000US0608530","Brooktrails CDP, California","4462","834",
"1600000US0608680","Buckhorn CDP, California","2522","347",
"1600000US0608716","Buck Meadows CDP, California","0","13",
"1600000US0608744","Bucks Lake CDP, California","21","34",
"1600000US0608758","Buellton city, California","5162","20",
"1600000US0608786","Buena Park city, California","83974","78",
"1600000US0608828","Buena Vista CDP, California","838","287",
"1600000US0608954","Burbank city, California","107364","43",
"1600000US0608968","Burbank CDP, California","5415","726",
"1600000US0609066","Burlingame city, California","31142","31",
"1600000US0609122","Burney CDP, California","3377","579",
"1600000US0609150","Burnt Ranch CDP, California","236","133",
"1600000US0609310","Butte Creek Canyon CDP, California","598","220",
"1600000US0609318","Butte Meadows CDP, California","0","13",
"1600000US0609324","Butte Valley CDP, California","869","397",
"1600000US0609332","Buttonwillow CDP, California","1106","274",
"1600000US0609346","Byron CDP, California","2113","887",
"1600000US0609353","Bystrom CDP, California","4068","598",
"1600000US0609360","Cabazon CDP, California","2264","667",
"1600000US0609598","Calabasas city, California","23410","67",
"1600000US0609710","Calexico city, California","38798","29",
"1600000US0609780","California City city, California","14914","29",
"1600000US0609822","California Hot Springs CDP, California","33","42",
"1600000US0609834","California Pines CDP, California","286","150",
"1600000US0609835","California Polytechnic State University CDP, California","7622","700",
"1600000US0609864","Calimesa city, California","10053","34",
"1600000US0609878","Calipatria city, California","7247","643",
"1600000US0609892","Calistoga city, California","5267","19",
"1600000US0609948","Callender CDP, California","2245","646",
"1600000US0609990","Calpella CDP, California","617","296",
"1600000US0610004","Calpine CDP, California","246","132",
"1600000US0610032","Calwa CDP, California","2517","710",
"1600000US0610042","Camanche North Shore CDP, California","1222","484",
"1600000US0610044","Camanche Village CDP, California","1798","641",
"1600000US0610046","Camarillo city, California","70593","110",
"1600000US0610074","Cambria CDP, California","5487","553",
"1600000US0610088","Cambrian Park CDP, California","3674","613",
"1600000US0610256","Cameron Park CDP, California","17790","1015",
"1600000US0610270","Camino CDP, California","2042","390",
"1600000US0610301","Camino Tassajara CDP, California","6279","1195",
"1600000US0610345","Campbell city, California","43954","76",
"1600000US0610494","Camp Nelson CDP, California","0","13",
"1600000US0610508","Campo CDP, California","3597","696",
"1600000US0610554","Camp Pendleton Mainside CDP, California","7657","1319",
"1600000US0610561","Camp Pendleton South CDP, California","15131","2088",
"1600000US0610676","Camptonville CDP, California","227","134",
"1600000US0610732","Canby CDP, California","277","250",
"1600000US0610816","Cantua Creek CDP, California","471","245",
"1600000US0610914","Canyondam CDP, California","0","13",
"1600000US0610928","Canyon Lake city, California","11071","31",
"1600000US0611040","Capitola city, California","10041","24",
"1600000US0611166","Caribou CDP, California","0","13",
"1600000US0611194","Carlsbad city, California","114858","49",
"1600000US0611250","Carmel-by-the-Sea city, California","3296","14",
"1600000US0611324","Carmel Valley Village CDP, California","4400","638",
"1600000US0611376","Carmet CDP, California","16","22",
"1600000US0611390","Carmichael CDP, California","77358","2264",
"1600000US0611418","Carnelian Bay CDP, California","627","259",
"1600000US0611446","Carpinteria city, California","13289","36",
"1600000US0611481","Carrick CDP, California","67","78",
"1600000US0611530","Carson city, California","95104","103",
"1600000US0611600","Cartago CDP, California","64","74",
"1600000US0611614","Caruthers CDP, California","2171","416",
"1600000US0611656","Casa Conejo CDP, California","2961","401",
"1600000US0611691","Casa de Oro-Mount Helix CDP, California","19804","1499",
"1600000US0611696","Casa Loma CDP, California","1661","528",
"1600000US0611754","Casmalia CDP, California","55","57",
"1600000US0611768","Caspar CDP, California","269","190",
"1600000US0611782","Cassel CDP, California","287","222",
"1600000US0611796","Castaic CDP, California","18017","1063",
"1600000US0611824","Castella CDP, California","210","66",
"1600000US0611915","Castle Hill CDP, California","920","234",
"1600000US0611964","Castro Valley CDP, California","66324","2112",
"1600000US0611978","Castroville CDP, California","6665","908",
"1600000US0612048","Cathedral City city, California","51836","86",
"1600000US0612062","Catheys Valley CDP, California","783","225",
"1600000US0612132","Cayucos CDP, California","2133","393",
"1600000US0612146","Cazadero CDP, California","351","159",
"1600000US0612216","Cedar Flat CDP, California","901","316",
"1600000US0612300","Cedar Ridge CDP, California","1296","258",
"1600000US0612314","Cedar Slope CDP, California","0","13",
"1600000US0612328","Cedarville CDP, California","711","228",
"1600000US0612412","Centerville CDP (Fresno County), California","166","122",
"1600000US0612415","Centerville CDP (Shasta County), California","2136","340",
"1600000US0612524","Ceres city, California","49132","87",
"1600000US0612552","Cerritos city, California","49630","41",
"1600000US0612594","Chalfant CDP, California","1155","334",
"1600000US0612612","Challenge-Brownsville CDP, California","984","547",
"1600000US0612669","Channel Islands Beach CDP, California","2391","686",
"1600000US0612730","Charleston View CDP, California","0","13",
"1600000US0612734","Charter Oak CDP, California","9825","977",
"1600000US0612818","Cherokee CDP, California","91","73",
"1600000US0612860","Cherokee Strip CDP, California","236","155",
"1600000US0612902","Cherryland CDP, California","15552","1356",
"1600000US0612916","Cherry Valley CDP, California","7749","1003",
"1600000US0612930","Chester CDP, California","2242","416",
"1600000US0613014","Chico city, California","103898","56",
"1600000US0613077","Chilcoot-Vinton CDP, California","318","249",
"1600000US0613157","China Lake Acres CDP, California","2441","841",
"1600000US0613182","Chinese Camp CDP, California","108","146",
"1600000US0613210","Chino city, California","90279","52",
"1600000US0613214","Chino Hills city, California","78229","74",
"1600000US0613278","Choctaw Valley CDP, California","137","112",
"1600000US0613294","Chowchilla city, California","18826","87",
"1600000US0613364","Chualar CDP, California","1139","366",
"1600000US0613392","Chula Vista city, California","274818","99",
"1600000US0613560","Citrus CDP, California","10626","1201",
"1600000US0613588","Citrus Heights city, California","87521","70",
"1600000US0613756","Claremont city, California","36312","100",
"1600000US0613784","Clarksburg CDP, California","379","235",
"1600000US0613854","Clay CDP, California","1093","264",
"1600000US0613882","Clayton city, California","11136","26",
"1600000US0613910","Clear Creek CDP, California","283","129",
"1600000US0613945","Clearlake city, California","16468","52",
"1600000US0613966","Clearlake Oaks CDP, California","2171","337",
"1600000US0613985","Clearlake Riviera CDP, California","4357","769",
"1600000US0614008","Cleone CDP, California","892","339",
"1600000US0614106","Clio CDP, California","170","144",
"1600000US0614148","Clipper Mills CDP, California","402","456",
"1600000US0614190","Cloverdale city, California","9023","27",
"1600000US0614218","Clovis city, California","118488","94",
"1600000US0614232","Clyde CDP, California","633","234",
"1600000US0614260","Coachella city, California","42123","48",
"1600000US0614274","Coalinga city, California","17560","27",
"1600000US0614288","Coarsegold CDP, California","4799","745",
"1600000US0614302","Cobb CDP, California","646","247",
"1600000US0614406","Coffee Creek CDP, California","299","178",
"1600000US0614442","Cohasset CDP, California","480","240",
"1600000US0614450","Cold Springs CDP (El Dorado County), California","665","228",
"1600000US0614454","Cold Springs CDP (Tuolumne County), California","0","13",
"1600000US0614484","Coleville CDP, California","329","235",
"1600000US0614498","Colfax city, California","2289","415",
"1600000US0614554","College City CDP, California","153","117",
"1600000US0614708","Collierville CDP, California","1856","669",
"1600000US0614736","Colma town, California","1353","262",
"1600000US0614764","Coloma CDP, California","392","288",
"1600000US0614890","Colton city, California","53894","58",
"1600000US0614904","Columbia CDP, California","2079","358",
"1600000US0614946","Colusa city, California","6359","83",
"1600000US0614974","Commerce city, California","12459","32",
"1600000US0615030","Comptche CDP, California","263","149",
"1600000US0615044","Compton city, California","96083","91",
"1600000US0616000","Concord city, California","125769","47",
"1600000US0616035","Concow CDP, California","306","120",
"1600000US0616090","Contra Costa Centre CDP, California","6743","767",
"1600000US0616210","Copperopolis CDP, California","3563","424",
"1600000US0616224","Corcoran city, California","22616","29",
"1600000US0616322","Corning city, California","8156","21",
"1600000US0616350","Corona city, California","157844","83",
"1600000US0616378","Coronado city, California","20627","38",
"1600000US0616420","Coronita CDP, California","3950","667",
"1600000US0616434","Corralitos CDP, California","2367","598",
"1600000US0616462","Corte Madera town, California","10145","23",
"1600000US0616532","Costa Mesa city, California","112148","97",
"1600000US0616560","Cotati city, California","7603","43",
"1600000US0616580","Coto de Caza CDP, California","15873","1332",
"1600000US0616623","Cottonwood CDP (Kern County), California","3381","906",
"1600000US0616630","Cottonwood CDP (Shasta County), California","5912","1101",
"1600000US0616644","Coulterville CDP, California","44","67",
"1600000US0616651","Country Club CDP, California","9667","1152",
"1600000US0616714","Courtland CDP, California","669","416",
"1600000US0616728","Covelo CDP, California","1317","352",
"1600000US0616742","Covina city, California","51061","90",
"1600000US0616762","Cowan CDP, California","595","390",
"1600000US0616886","Crane Creek CDP, California","34","48",
"1600000US0617022","Crescent City city, California","6686","17",
"1600000US0617050","Crescent Mills CDP, California","89","79",
"1600000US0617078","Cressey CDP, California","311","163",
"1600000US0617106","Crest CDP, California","2776","480",
"1600000US0617162","Crestline CDP, California","9350","1302",
"1600000US0617232","Creston CDP, California","0","13",
"1600000US0617267","C-Road CDP, California","101","85",
"1600000US0617274","Crockett CDP, California","3405","429",
"1600000US0617288","Cromberg CDP, California","433","249",
"1600000US0617372","Crowley Lake CDP, California","1094","374",
"1600000US0617428","Crows Landing CDP, California","278","143",
"1600000US0617498","Cudahy city, California","23003","28",
"1600000US0617568","Culver City city, California","40640","48",
"1600000US0617610","Cupertino city, California","60681","42",
"1600000US0617708","Cutler CDP, California","5172","1138",
"1600000US0617722","Cutten CDP, California","3180","777",
"1600000US0617727","Cuyama CDP, California","14","12",
"1600000US0617750","Cypress city, California","50279","64",
"1600000US0617876","Dales CDP, California","29","45",
"1600000US0617918","Daly City city, California","104914","63",
"1600000US0617946","Dana Point city, California","33327","62",
"1600000US0617988","Danville town, California","43673","56",
"1600000US0617995","Daphnedale Park CDP, California","129","131",
"1600000US0618030","Darwin CDP, California","74","74",
"1600000US0618086","Davenport CDP, California","688","297",
"1600000US0618100","Davis city, California","67208","70",
"1600000US0618153","Day Valley CDP, California","3397","546",
"1600000US0618324","Deer Park CDP, California","697","207",
"1600000US0618352","Del Aire CDP, California","10617","1273",
"1600000US0618394","Delano city, California","52206","39",
"1600000US0618422","Del Dios CDP, California","277","97",
"1600000US0618450","Delft Colony CDP, California","1427","1023",
"1600000US0618464","Delhi CDP, California","10921","1135",
"1600000US0618485","Delleker CDP, California","675","321",
"1600000US0618506","Del Mar city, California","4008","18",
"1600000US0618590","Del Monte Forest CDP, California","3604","472",
"1600000US0618674","Del Rey CDP, California","1413","368",
"1600000US0618688","Del Rey Oaks city, California","1616","239",
"1600000US0618695","Del Rio CDP, California","1445","518",
"1600000US0618856","Denair CDP, California","4905","903",
"1600000US0618926","Derby Acres CDP, California","362","129",
"1600000US0618940","Descanso CDP, California","1595","485",
"1600000US0618982","Desert Center CDP, California","288","155",
"1600000US0618986","Desert Edge CDP, California","3484","559",
"1600000US0618996","Desert Hot Springs city, California","31988","42",
"1600000US0619022","Desert Palms CDP, California","6225","901",
"1600000US0619024","Desert Shores CDP, California","395","225",
"1600000US0619052","Desert View Highlands CDP, California","3205","1058",
"1600000US0619150","Diablo CDP, California","689","539",
"1600000US0619155","Diablo Grande CDP, California","1111","278",
"1600000US0619192","Diamond Bar city, California","55339","100",
"1600000US0619220","Diamond Springs CDP, California","11545","1129",
"1600000US0619248","Di Giorgio CDP, California","390","147",
"1600000US0619262","Dillon Beach CDP, California","394","171",
"1600000US0619318","Dinuba city, California","24383","29",
"1600000US0619339","Discovery Bay CDP, California","15704","1094",
"1600000US0619402","Dixon city, California","19038","54",
"1600000US0619406","Dixon Lane-MeadowCreek CDP, California","2835","431",
"1600000US0619416","Dobbins CDP, California","301","235",
"1600000US0619440","Dogtown CDP, California","2894","621",
"1600000US0619455","Dollar Point CDP, California","949","307",
"1600000US0619570","Dorrington CDP, California","463","177",
"1600000US0619584","Dorris city, California","875","221",
"1600000US0619612","Dos Palos city, California","5651","22",
"1600000US0619654","Dos Palos Y CDP, California","213","140",
"1600000US0619724","Douglas City CDP, California","951","334",
"1600000US0619766","Downey city, California","114293","49",
"1600000US0619794","Downieville CDP, California","92","106",
"1600000US0619878","Doyle CDP, California","959","371",
"1600000US0619976","Drytown CDP, California","13","22",
"1600000US0619990","Duarte city, California","21723","62",
"1600000US0620018","Dublin city, California","69818","51",
"1600000US0620032","Ducor CDP, California","613","320",
"1600000US0620228","Dunnigan CDP, California","1081","386",
"1600000US0620242","Dunsmuir city, California","1826","263",
"1600000US0620270","Durham CDP, California","5989","1013",
"1600000US0620284","Dustin Acres CDP, California","393","156",
"1600000US0620298","Dutch Flat CDP, California","110","45",
"1600000US0620424","Eagleville CDP, California","23","24",
"1600000US0620438","Earlimart CDP, California","7896","1194",
"1600000US0620515","East Bakersfield CDP, California","11025","1521",
"1600000US0620574","Eastern Goleta Valley CDP, California","29983","1555",
"1600000US0620598","East Foothills CDP, California","7391","972",
"1600000US0620697","East Hemet CDP, California","19998","1844",
"1600000US0620802","East Los Angeles CDP, California","118964","2682",
"1600000US0620900","East Nicolaus CDP, California","168","65",
"1600000US0620903","East Niles CDP, California","29110","2964",
"1600000US0620907","East Oakdale CDP, California","2358","371",
"1600000US0620928","Easton CDP, California","2155","392",
"1600000US0620942","East Orosi CDP, California","647","337",
"1600000US0620956","East Palo Alto city, California","29888","129",
"1600000US0620984","East Pasadena CDP, California","5829","617",
"1600000US0621012","East Porterville CDP, California","5651","1056",
"1600000US0621026","East Quincy CDP, California","2276","546",
"1600000US0621034","East Rancho Dominguez CDP, California","14462","1734",
"1600000US0621061","East Richmond Heights CDP, California","3355","510",
"1600000US0621096","East San Gabriel CDP, California","22941","1651",
"1600000US0621138","East Shore CDP, California","161","111",
"1600000US0621188","East Sonora CDP, California","2654","427",
"1600000US0621210","East Tulare Villa CDP, California","692","231",
"1600000US0621230","Eastvale city, California","68539","45",
"1600000US0621292","East Whittier CDP, California","9995","810",
"1600000US0621530","Edgewood CDP, California","47","49",
"1600000US0621544","Edison CDP, California","326","284",
"1600000US0621558","Edmundson Acres CDP, California","250","144",
"1600000US0621565","Edna CDP, California","393","359",
"1600000US0621600","Edwards AFB CDP, California","2721","395",
"1600000US0621691","El Adobe CDP, California","113","120",
"1600000US0621712","El Cajon city, California","106043","64",
"1600000US0621782","El Centro city, California","44322","48",
"1600000US0621788","El Centro Naval Air Facility CDP, California","519","145",
"1600000US0621796","El Cerrito city, California","25898","36",
"1600000US0621810","El Cerrito CDP, California","5093","921",
"1600000US0621880","El Dorado Hills CDP, California","48612","1840",
"1600000US0621894","Eldridge CDP, California","944","226",
"1600000US0621916","Elfin Forest CDP, California","519","205",
"1600000US0621936","El Granada CDP, California","5842","832",
"1600000US0621964","Elizabeth Lake CDP, California","1817","321",
"1600000US0622006","Elk Creek CDP, California","153","84",
"1600000US0622020","Elk Grove city, California","175510","112",
"1600000US0622034","Elkhorn CDP, California","1202","322",
"1600000US0622104","El Macero CDP, California","1073","303",
"1600000US0622146","Elmira CDP, California","202","139",
"1600000US0622230","El Monte city, California","110144","65",
"1600000US0622235","El Monte Mobile Village CDP, California","0","13",
"1600000US0622286","El Nido CDP, California","308","148",
"1600000US0622300","El Paso de Robles (Paso Robles) city, California","31593","31",
"1600000US0622328","El Portal CDP, California","363","169",
"1600000US0622360","El Rancho CDP, California","48","77",
"1600000US0622370","El Rio CDP, California","6447","957",
"1600000US0622412","El Segundo city, California","17243","37",
"1600000US0622454","El Sobrante CDP (Contra Costa County), California","15468","1477",
"1600000US0622457","El Sobrante CDP (Riverside County), California","12163","1216",
"1600000US0622510","El Verano CDP, California","3346","777",
"1600000US0622524","Elverta CDP, California","5104","581",
"1600000US0622587","Emerald Lake Hills CDP, California","4545","511",
"1600000US0622594","Emeryville city, California","12747","29",
"1600000US0622622","Empire CDP, California","3496","534",
"1600000US0622678","Encinitas city, California","62140","77",
"1600000US0622790","Escalon city, California","7458","18",
"1600000US0622804","Escondido city, California","151443","66",
"1600000US0622846","Esparto CDP, California","3733","810",
"1600000US0622972","Etna city, California","753","221",
"1600000US0623000","Eucalyptus Hills CDP, California","6097","1472",
"1600000US0623042","Eureka city, California","26763","40",
"1600000US0623126","Exeter city, California","10349","41",
"1600000US0623150","Fairbanks Ranch CDP, California","2960","1207",
"1600000US0623158","Fairfax CDP, California","1986","533",
"1600000US0623168","Fairfax town, California","7605","24",
"1600000US0623182","Fairfield city, California","118932","57",
"1600000US0623196","Fairhaven CDP, California","258","110",
"1600000US0623210","Fairmead CDP, California","1382","351",
"1600000US0623294","Fair Oaks CDP, California","31750","1445",
"1600000US0623350","Fairview CDP, California","11050","1038",
"1600000US0623462","Fallbrook CDP, California","32999","2121",
"1600000US0623532","Fall River Mills CDP, California","657","318",
"1600000US0623616","Farmersville city, California","10441","24",
"1600000US0623630","Farmington CDP, California","144","135",
"1600000US0623812","Fellows CDP, California","86","35",
"1600000US0623826","Felton CDP, California","3467","539",
"1600000US0623910","Ferndale city, California","1481","304",
"1600000US0623973","Fetters Hot Springs-Agua Caliente CDP, California","3664","599",
"1600000US0623980","Fiddletown CDP, California","252","246",
"1600000US0624008","Fieldbrook CDP, California","779","144",
"1600000US0624022","Fields Landing CDP, California","632","585",
"1600000US0624092","Fillmore city, California","16373","55",
"1600000US0624134","Firebaugh city, California","8040","38",
"1600000US0624218","Fish Camp CDP, California","0","13",
"1600000US0624477","Florence-Graham CDP, California","64109","2363",
"1600000US0624498","Florin CDP, California","51568","2540",
"1600000US0624526","Floriston CDP, California","22","25",
"1600000US0624568","Flournoy CDP, California","148","63",
"1600000US0624638","Folsom city, California","79201","67",
"1600000US0624680","Fontana city, California","208087","78",
"1600000US0624722","Foothill Farms CDP, California","37432","1926",
"1600000US0624750","Forbestown CDP, California","272","225",
"1600000US0624764","Ford City CDP, California","4327","913",
"1600000US0624834","Foresthill CDP, California","1265","523",
"1600000US0624897","Forest Meadows CDP, California","1371","359",
"1600000US0624918","Forest Ranch CDP, California","1820","808",
"1600000US0624960","Forestville CDP, California","3768","636",
"1600000US0625030","Fort Bidwell CDP, California","207","72",
"1600000US0625058","Fort Bragg city, California","7049","42",
"1600000US0625086","Fort Dick CDP, California","1271","350",
"1600000US0625093","Fort Hunter Liggett CDP, California","204","88",
"1600000US0625114","Fort Irwin CDP, California","9100","971",
"1600000US0625128","Fort Jones city, California","647","182",
"1600000US0625296","Fortuna city, California","12480","81",
"1600000US0625300","Fort Washington CDP, California","167","114",
"1600000US0625338","Foster City city, California","33511","62",
"1600000US0625380","Fountain Valley city, California","57139","47",
"1600000US0625436","Fowler city, California","6675","23",
"1600000US0625488","Franklin CDP (Merced County), California","7386","1235",
"1600000US0625506","Franklin CDP (Sacramento County), California","30","28",
"1600000US0625534","Frazier Park CDP, California","3063","973",
"1600000US0625576","Freedom CDP, California","3399","739",
"1600000US0625590","Freeport CDP, California","0","13",
"1600000US0626000","Fremont city, California","231502","55",
"1600000US0626028","French Camp CDP, California","3778","997",
"1600000US0626056","French Gulch CDP, California","387","97",
"1600000US0626067","French Valley CDP, California","40188","2581",
"1600000US0627000","Fresno city, California","538678","150",
"1600000US0627014","Friant CDP, California","426","157",
"1600000US0627080","Fruitdale CDP, California","1357","438",
"1600000US0627130","Fruitridge Pocket CDP, California","5915","990",
"1600000US0627190","Fuller Acres CDP, California","651","300",
"1600000US0628000","Fullerton city, California","142964","53",
"1600000US0628014","Fulton CDP, California","457","308",
"1600000US0628021","Furnace Creek CDP, California","103","74",
"1600000US0628112","Galt city, California","25385","32",
"1600000US0628154","Garberville CDP, California","1416","445",
"1600000US0628168","Gardena city, California","60917","49",
"1600000US0628182","Garden Acres CDP, California","10411","1283",
"1600000US0628210","Garden Farms CDP, California","373","193",
"1600000US0629000","Garden Grove city, California","172708","107",
"1600000US0629070","Garey CDP, California","45","28",
"1600000US0629112","Garnet CDP, California","5853","1199",
"1600000US0629154","Gasquet CDP, California","511","299",
"1600000US0629252","Gazelle CDP, California","132","61",
"1600000US0629350","Georgetown CDP, California","3018","744",
"1600000US0629392","Gerber CDP, California","1049","415",
"1600000US0629420","Geyserville CDP, California","865","223",
"1600000US0629504","Gilroy city, California","58802","46",
"1600000US0630000","Glendale city, California","196512","48",
"1600000US0630014","Glendora city, California","52458","89",
"1600000US0630028","Glen Ellen CDP, California","1076","745",
"1600000US0630126","Glennville CDP, California","38","31",
"1600000US0630282","Golden Hills CDP, California","10051","1576",
"1600000US0630339","Gold Mountain CDP, California","89","116",
"1600000US0630345","Gold River CDP, California","7932","867",
"1600000US0630378","Goleta city, California","32677","43",
"1600000US0630392","Gonzales city, California","8628","29",
"1600000US0630410","Good Hope CDP, California","7877","1252",
"1600000US0630412","Goodmanville CDP, California","169","182",
"1600000US0630420","Goodyears Bar CDP, California","64","87",
"1600000US0630476","Goshen CDP, California","5154","997",
"1600000US0630560","Graeagle CDP, California","516","177",
"1600000US0630658","Grand Terrace city, California","13079","57",
"1600000US0630686","Grangeville CDP, California","316","204",
"1600000US0630693","Granite Bay CDP, California","21673","1390",
"1600000US0630703","Granite Hills CDP, California","4509","896",
"1600000US0630714","Graniteville CDP, California","12","19",
"1600000US0630798","Grass Valley city, California","13550","38",
"1600000US0630812","Graton CDP, California","1802","442",
"1600000US0630882","Grayson CDP, California","1344","525",
"1600000US0630900","Greeley Hill CDP, California","945","300",
"1600000US0630938","Greenacres CDP, California","4701","657",
"1600000US0630944","Green Acres CDP, California","3205","1507",
"1600000US0630987","Greenfield CDP, California","3836","1108",
"1600000US0630994","Greenfield city, California","18833","26",
"1600000US0631029","Greenhorn CDP, California","213","65",
"1600000US0631092","Green Valley CDP (Los Angeles County), California","993","183",
"1600000US0631099","Green Valley CDP (Solano County), California","1672","426",
"1600000US0631134","Greenview CDP, California","109","117",
"1600000US0631162","Greenville CDP, California","648","226",
"1600000US0631246","Grenada CDP, California","321","149",
"1600000US0631260","Gridley city, California","7510","22",
"1600000US0631288","Grimes CDP, California","442","256",
"1600000US0631302","Grizzly Flats CDP, California","1205","611",
"1600000US0631372","Groveland CDP, California","495","173",
"1600000US0631393","Grover Beach city, California","12846","32",
"1600000US0631414","Guadalupe city, California","8138","25",
"1600000US0631470","Guerneville CDP, California","4879","569",
"1600000US0631540","Guinda CDP, California","95","94",
"1600000US0631568","Gustine city, California","5990","25",
"1600000US0631596","Hacienda Heights CDP, California","54841","2058",
"1600000US0631708","Half Moon Bay city, California","11792","28",
"1600000US0631883","Hamilton Branch CDP, California","390","107",
"1600000US0631890","Hamilton City CDP, California","2216","491",
"1600000US0631960","Hanford city, California","57359","41",
"1600000US0632030","Happy Camp CDP, California","854","162",
"1600000US0632036","Happy Valley CDP, California","5443","1097",
"1600000US0632044","Harbison Canyon CDP, California","4380","597",
"1600000US0632156","Hardwick CDP, California","144","101",
"1600000US0632212","Harmony Grove CDP, California","1651","576",
"1600000US0632324","Hartland CDP, California","0","13",
"1600000US0632340","Hartley CDP, California","2895","707",
"1600000US0632385","Hasley Canyon CDP, California","1450","471",
"1600000US0632408","Hat Creek CDP, California","86","55",
"1600000US0632506","Hawaiian Gardens city, California","14178","37",
"1600000US0632548","Hawthorne city, California","87863","73",
"1600000US0632562","Hayfork CDP, California","3639","732",
"1600000US0633000","Hayward city, California","162254","73",
