"GEO_ID","NAME","B01003_001E","B01003_001M",
"1600000US0640956","Lebec CDP, California","1557","715",
"1600000US0640998","Lee Vining CDP, California","102","90",
"1600000US0641026","Leggett CDP, California","102","72",
"1600000US0641040","Le Grand CDP, California","1637","170",
"1600000US0641110","Lemon Cove CDP, California","232","122",
"1600000US0641124","Lemon Grove city, California","26645","43",
"1600000US0641142","Lemon Hill CDP, California","14182","1053",
"1600000US0641152","Lemoore city, California","25525","34",
"1600000US0641166","Lemoore Station CDP, California","6601","484",
"1600000US0641180","Lennox CDP, California","21537","895",
"1600000US0641194","Lenwood CDP, California","4255","1012",
"1600000US0641208","Leona Valley CDP, California","1615","289",
"1600000US0641278","Lewiston CDP, California","1368","233",
"1600000US0641282","Lexington Hills CDP, California","2531","267",
"1600000US0641390","Likely CDP, California","0","12",
"1600000US0641474","Lincoln city, California","46404","44",
"1600000US0641558","Lincoln Village CDP, California","4931","654",
"1600000US0641572","Linda CDP, California","19072","933",
"1600000US0641656","Lindcove CDP, California","419","184",
"1600000US0641670","Linden CDP, California","2102","374",
"1600000US0641712","Lindsay city, California","13167","22",
"1600000US0641740","Linnell Camp CDP, California","865","441",
"1600000US0641782","Litchfield CDP, California","152","89",
"1600000US0641789","Little Grass Valley CDP, California","0","12",
"1600000US0641866","Little River CDP, California","82","83",
"1600000US0641880","Littlerock CDP, California","1998","851",
"1600000US0641908","Little Valley CDP, California","26","18",
"1600000US0641922","Live Oak CDP, California","17213","842",
"1600000US0641936","Live Oak city, California","8537","55",
"1600000US0641992","Livermore city, California","88232","45",
"1600000US0642006","Livingston city, California","13831","32",
"1600000US0642104","Lockeford CDP, California","3283","387",
"1600000US0642146","Lockwood CDP, California","591","304",
"1600000US0642202","Lodi city, California","64403","47",
"1600000US0642230","Lodoga CDP, California","162","72",
"1600000US0642328","Loleta CDP, California","591","178",
"1600000US0642370","Loma Linda city, California","23961","38",
"1600000US0642384","Loma Mar CDP, California","201","193",
"1600000US0642412","Loma Rica CDP, California","3111","783",
"1600000US0642468","Lomita city, California","20707","28",
"1600000US0642510","Lompico CDP, California","899","202",
"1600000US0642524","Lompoc city, California","43762","68",
"1600000US0642566","London CDP, California","1872","238",
"1600000US0642580","Lone Pine CDP, California","1767","304",
"1600000US0642622","Long Barn CDP, California","48","69",
"1600000US0643000","Long Beach city, California","470489","155",
"1600000US0643126","Lookout CDP, California","63","61",
"1600000US0643140","Loomis town, California","6727","23",
"1600000US0643224","Los Alamitos city, California","11639","73",
"1600000US0643252","Los Alamos CDP, California","1447","565",
"1600000US0643280","Los Altos city, California","30527","49",
"1600000US0643294","Los Altos Hills town, California","8490","31",
"1600000US0644000","Los Angeles city, California","3949776","109",
"1600000US0644028","Los Banos city, California","37559","29",
"1600000US0644042","Los Berros CDP, California","483","311",
"1600000US0644112","Los Gatos town, California","30709","53",
"1600000US0644140","Los Molinos CDP, California","1928","332",
"1600000US0644168","Los Olivos CDP, California","788","156",
"1600000US0644182","Los Osos CDP, California","15714","661",
"1600000US0644242","Los Ranchos CDP, California","1658","226",
"1600000US0644280","Lost Hills CDP, California","2055","272",
"1600000US0644350","Lower Lake CDP, California","1443","348",
"1600000US0644364","Loyalton city, California","1082","210",
"1600000US0644378","Loyola CDP, California","3448","272",
"1600000US0644399","Lucas Valley-Marinwood CDP, California","7054","410",
"1600000US0644406","Lucerne CDP, California","3144","484",
"1600000US0644420","Lucerne Valley CDP, California","5472","637",
"1600000US0644574","Lynwood city, California","71350","68",
"1600000US0644644","Lytle Creek CDP, California","901","237",
"1600000US0644672","Mabie CDP, California","43","54",
"1600000US0644700","McArthur CDP, California","380","243",
"1600000US0644760","McClellan Park CDP, California","1060","316",
"1600000US0644770","McClenney Tract CDP, California","27","37",
"1600000US0644784","McCloud CDP, California","1108","211",
"1600000US0644812","Macdoel CDP, California","91","80",
"1600000US0644826","McFarland city, California","13930","45",
"1600000US0644830","McGee Creek CDP, California","15","25",
"1600000US0644910","McKinleyville CDP, California","16963","915",
"1600000US0644924","McKittrick CDP, California","145","61",
"1600000US0645006","McSwain CDP, California","4363","523",
"1600000US0645022","Madera city, California","64058","40",
"1600000US0645050","Madera Acres CDP, California","9947","886",
"1600000US0645064","Madison CDP, California","727","291",
"1600000US0645092","Mad River CDP, California","482","187",
"1600000US0645120","Magalia CDP, California","12346","783",
"1600000US0645232","Malaga CDP, California","1287","341",
"1600000US0645246","Malibu city, California","12871","42",
"1600000US0645358","Mammoth Lakes town, California","8092","17",
"1600000US0645386","Manchester CDP, California","168","93",
"1600000US0645400","Manhattan Beach city, California","35698","41",
"1600000US0645414","Manila CDP, California","823","133",
"1600000US0645484","Manteca city, California","75314","51",
"1600000US0645512","Manton CDP, California","404","157",
"1600000US0645680","March ARB CDP, California","1065","255",
"1600000US0645736","Maricopa city, California","1127","177",
"1600000US0645778","Marina city, California","21227","50",
"1600000US0645806","Marina del Rey CDP, California","9691","911",
"1600000US0645820","Marin City CDP, California","3016","322",
"1600000US0645932","Mariposa CDP, California","1338","215",
"1600000US0645988","Markleeville CDP, California","190","125",
"1600000US0646100","Martell CDP, California","298","176",
"1600000US0646114","Martinez city, California","37902","36",
"1600000US0646170","Marysville city, California","12225","22",
"1600000US0646223","Matheny CDP, California","1221","239",
"1600000US0646226","Mather CDP, California","4201","332",
"1600000US0646338","Maxwell CDP, California","942","265",
"1600000US0646400","Mayfair CDP, California","4953","633",
"1600000US0646436","Mayflower Village CDP, California","5828","458",
"1600000US0646492","Maywood city, California","27700","33",
"1600000US0646520","Meadowbrook CDP, California","2656","570",
"1600000US0646618","Meadow Valley CDP, California","379","129",
"1600000US0646632","Meadow Vista CDP, California","3448","326",
"1600000US0646646","Mead Valley CDP, California","20402","1816",
"1600000US0646660","Mecca CDP, California","7893","1150",
"1600000US0646702","Meiners Oaks CDP, California","3182","623",
"1600000US0646814","Mendocino CDP, California","664","218",
"1600000US0646828","Mendota city, California","11396","32",
"1600000US0646842","Menifee city, California","86820","65",
"1600000US0646870","Menlo Park city, California","33661","64",
"1600000US0646884","Mentone CDP, California","10129","610",
"1600000US0646898","Merced city, California","82008","71",
"1600000US0646926","Meridian CDP, California","451","115",
"1600000US0647013","Mesa CDP, California","288","70",
"1600000US0647066","Mesa Verde CDP, California","644","269",
"1600000US0647086","Mesa Vista CDP, California","291","116",
"1600000US0647164","Mettler CDP, California","114","64",
"1600000US0647192","Mexican Colony CDP, California","391","149",
"1600000US0647332","Middletown CDP, California","627","303",
"1600000US0647374","Midpines CDP, California","1424","445",
"1600000US0647430","Midway City CDP, California","8819","845",
"1600000US0647472","Milford CDP, California","183","192",
"1600000US0647486","Millbrae city, California","22738","37",
"1600000US0647710","Mill Valley city, California","14392","29",
"1600000US0647724","Millville CDP, California","657","159",
"1600000US0647766","Milpitas city, California","75498","39",
"1600000US0647794","Mineral CDP, California","310","213",
"1600000US0647822","Minkler CDP, California","1207","280",
"1600000US0648046","Mira Monte CDP, California","6916","781",
"1600000US0648060","Miranda CDP, California","710","327",
"1600000US0648147","Mission Canyon CDP, California","2651","342",
"1600000US0648186","Mission Hills CDP, California","4014","372",
"1600000US0648256","Mission Viejo city, California","96535","79",
"1600000US0648298","Mi-Wuk Village CDP, California","1065","484",
"1600000US0648354","Modesto city, California","210166","119",
"1600000US0648448","Mohawk Vista CDP, California","104","66",
"1600000US0648452","Mojave CDP, California","4222","437",
"1600000US0648480","Mokelumne Hill CDP, California","604","380",
"1600000US0648592","Monmouth CDP, California","160","77",
"1600000US0648602","Mono City CDP, California","58","67",
"1600000US0648641","Mono Vista CDP, California","3346","522",
"1600000US0648648","Monrovia city, California","37138","88",
"1600000US0648676","Monson CDP, California","324","197",
"1600000US0648690","Montague city, California","1385","235",
"1600000US0648718","Montalvin Manor CDP, California","2800","605",
"1600000US0648760","Montara CDP, California","2909","597",
"1600000US0648788","Montclair city, California","38613","43",
"1600000US0648816","Montebello city, California","63468","86",
"1600000US0648844","Montecito CDP, California","8984","577",
"1600000US0648872","Monterey city, California","28671","45",
"1600000US0648914","Monterey Park city, California","61056","59",
"1600000US0648916","Monterey Park Tract CDP, California","284","281",
"1600000US0648928","Monte Rio CDP, California","1009","238",
"1600000US0648956","Monte Sereno city, California","3551","21",
"1600000US0648998","Montgomery Creek CDP, California","93","64",
"1600000US0649045","Monument Hills CDP, California","2038","586",
"1600000US0649138","Moorpark city, California","36060","51",
"1600000US0649180","Morada CDP, California","4478","1361",
"1600000US0649187","Moraga town, California","17231","37",
"1600000US0649270","Moreno Valley city, California","203691","84",
"1600000US0649278","Morgan Hill city, California","43136","54",
"1600000US0649348","Morongo Valley CDP, California","3231","366",
"1600000US0649362","Morro Bay city, California","10568","30",
"1600000US0649432","Moskowite Corner CDP, California","155","101",
"1600000US0649446","Moss Beach CDP, California","3915","716",
"1600000US0649488","Moss Landing CDP, California","55","64",
"1600000US0649544","Mountain Center CDP, California","85","122",
"1600000US0649558","Mountain Gate CDP, California","971","253",
"1600000US0649582","Mountain House CDP, California","15010","1306",
"1600000US0649600","Mountain Mesa CDP, California","808","501",
"1600000US0649628","Mountain Ranch CDP, California","1045","276",
"1600000US0649651","Mountain View CDP, California","2398","613",
"1600000US0649670","Mountain View city, California","80076","52",
"1600000US0649684","Mountain View Acres CDP, California","3869","1034",
"1600000US0649768","Mount Hebron CDP, California","75","69",
"1600000US0649796","Mount Hermon CDP, California","958","458",
"1600000US0649810","Mount Laguna CDP, California","0","12",
"1600000US0649852","Mount Shasta city, California","3281","15",
"1600000US0649950","Muir Beach CDP, California","255","60",
"1600000US0650034","Murphys CDP, California","2070","360",
"1600000US0650076","Murrieta city, California","110043","71",
"1600000US0650132","Muscoy CDP, California","12968","1128",
"1600000US0650146","Myers Flat CDP, California","0","12",
"1600000US0650188","Myrtletown CDP, California","5145","471",
"1600000US0650258","Napa city, California","79722","48",
"1600000US0650398","National City city, California","60715","46",
"1600000US0650734","Needles city, California","4984","58",
"1600000US0650874","Nevada City city, California","3112","14",
"1600000US0650916","Newark city, California","45554","57",
"1600000US0651000","Newcastle CDP, California","1261","173",
"1600000US0651028","New Cuyama CDP, California","556","215",
"1600000US0651042","Newell CDP, California","307","217",
"1600000US0651140","Newman city, California","10951","23",
"1600000US0651168","New Pine Creek CDP, California","63","59",
"1600000US0651182","Newport Beach city, California","86793","53",
"1600000US0651280","Nicasio CDP, California","121","64",
"1600000US0651294","Nice CDP, California","2496","413",
"1600000US0651336","Nicolaus CDP, California","185","50",
"1600000US0651392","Niland CDP, California","690","363",
"1600000US0651470","Nipinnawasee CDP, California","417","157",
"1600000US0651476","Nipomo CDP, California","16706","941",
"1600000US0651560","Norco city, California","26711","81",
"1600000US0651574","Nord CDP, California","492","302",
"1600000US0651622","Norris Canyon CDP, California","977","234",
"1600000US0651637","North Auburn CDP, California","13395","815",
"1600000US0651812","North Edwards CDP, California","812","230",
"1600000US0651820","North El Monte CDP, California","3832","443",
"1600000US0651840","North Fair Oaks CDP, California","15454","841",
"1600000US0651890","North Gate CDP, California","630","197",
"1600000US0651924","North Highlands CDP, California","47357","1757",
"1600000US0651990","North Lakeport CDP, California","3283","395",
"1600000US0652162","North Richmond CDP, California","3738","657",
"1600000US0652246","North San Juan CDP, California","297","148",
"1600000US0652302","North Shore CDP, California","3349","730",
"1600000US0652379","North Tustin CDP, California","25364","892",
"1600000US0652526","Norwalk city, California","106404","59",
"1600000US0652582","Novato city, California","55378","55",
"1600000US0652610","Nubieber CDP, California","18","15",
"1600000US0652624","Nuevo CDP, California","7017","740",
"1600000US0652694","Oakdale city, California","22256","32",
"1600000US0652715","Oak Glen CDP, California","439","175",
"1600000US0652760","Oak Hills CDP, California","10541","1621",
"1600000US0652764","Oakhurst CDP, California","3605","683",
"1600000US0653000","Oakland city, California","417442","65",
"1600000US0653070","Oakley city, California","39950","68",
"1600000US0653116","Oak Park CDP, California","14440","806",
"1600000US0653160","Oak Shores CDP, California","305","138",
"1600000US0653182","Oak View CDP, California","4472","548",
"1600000US0653196","Oakville CDP, California","178","191",
"1600000US0653224","Oasis CDP, California","3240","482",
"1600000US0653266","Occidental CDP, California","892","241",
"1600000US0653294","Oceano CDP, California","7788","751",
"1600000US0653322","Oceanside city, California","174811","85",
"1600000US0653378","Ocotillo CDP, California","114","107",
"1600000US0653448","Oildale CDP, California","34496","1467",
"1600000US0653476","Ojai city, California","7594","26",
"1600000US0653490","Olancha CDP, California","185","92",
"1600000US0653505","Old Fig Garden CDP, California","5522","481",
"1600000US0653602","Old Station CDP, California","34","37",
"1600000US0653714","Olivehurst CDP, California","13500","912",
"1600000US0653896","Ontario city, California","171041","79",
"1600000US0653910","Onyx CDP, California","621","386",
"1600000US0653980","Orange city, California","140289","85",
"1600000US0654008","Orange Cove city, California","9567","27",
"1600000US0654092","Orangevale CDP, California","34467","993",
"1600000US0654120","Orcutt CDP, California","30001","908",
"1600000US0654218","Orick CDP, California","295","86",
"1600000US0654232","Orinda city, California","19248","33",
"1600000US0654274","Orland city, California","7532","27",
"1600000US0654372","Orosi CDP, California","7760","907",
"1600000US0654386","Oroville city, California","18932","33",
"1600000US0654388","Oroville East CDP, California","7349","656",
"1600000US0654652","Oxnard city, California","206732","84",
"1600000US0654764","Pacheco CDP, California","4334","753",
"1600000US0654806","Pacifica city, California","39141","38",
"1600000US0654848","Pacific Grove city, California","15617","31",
"1600000US0655044","Pajaro CDP, California","3644","519",
"1600000US0655048","Pajaro Dunes CDP, California","319","157",
"1600000US0655058","Pala CDP, California","977","194",
"1600000US0655086","Palermo CDP, California","5713","518",
"1600000US0655156","Palmdale city, California","157358","92",
"1600000US0655184","Palm Desert city, California","51675","108",
"1600000US0655254","Palm Springs city, California","47140","142",
"1600000US0655282","Palo Alto city, California","67082","40",
"1600000US0655296","Palo Cedro CDP, California","1253","244",
"1600000US0655380","Palos Verdes Estates city, California","13591","35",
"1600000US0655422","Palo Verde CDP, California","86","66",
"1600000US0655506","Panorama Heights CDP, California","38","19",
"1600000US0655520","Paradise town, California","26437","28",
"1600000US0655528","Paradise CDP, California","165","60",
"1600000US0655604","Paradise Park CDP, California","521","211",
"1600000US0655618","Paramount city, California","55020","58",
"1600000US0655728","Parklawn CDP, California","1340","429",
"1600000US0655751","Parksdale CDP, California","3029","595",
"1600000US0655800","Parkway CDP, California","16166","955",
"1600000US0655842","Parkwood CDP, California","2334","736",
"1600000US0655856","Parlier city, California","15051","29",
"1600000US0656000","Pasadena city, California","141231","83",
"1600000US0656028","Pasatiempo CDP, California","778","205",
"1600000US0656042","Paskenta CDP, California","83","40",
"1600000US0656112","Patterson city, California","21497","34",
"1600000US0656120","Patterson Tract CDP, California","2320","589",
"1600000US0656140","Patton Village CDP, California","638","196",
"1600000US0656182","Paxton CDP, California","0","12",
"1600000US0656196","Paynes Creek CDP, California","53","48",
"1600000US0656294","Pearsonville CDP, California","24","26",
"1600000US0656476","Penngrove CDP, California","2922","697",
"1600000US0656518","Penn Valley CDP, California","1892","740",
"1600000US0656546","Penryn CDP, California","939","192",
"1600000US0656700","Perris city, California","75011","55",
"1600000US0656756","Pescadero CDP, California","709","416",
"1600000US0656784","Petaluma city, California","60210","72",
"1600000US0656798","Peters CDP, California","465","113",
"1600000US0656826","Phelan CDP, California","15123","1404",
"1600000US0656854","Phillipsville CDP, California","69","68",
"1600000US0656868","Philo CDP, California","246","99",
"1600000US0656870","Phoenix Lake CDP, California","4278","662",
"1600000US0656924","Pico Rivera city, California","63750","48",
"1600000US0656938","Piedmont city, California","11296","35",
"1600000US0657011","Pierpoint CDP, California","0","12",
"1600000US0657036","Pike CDP, California","126","86",
"1600000US0657070","Pine Canyon CDP, California","1995","475",
"1600000US0657134","Pine Flat CDP, California","157","83",
"1600000US0657148","Pine Grove CDP, California","2137","424",
"1600000US0657204","Pine Hills CDP, California","2986","526",
"1600000US0657240","Pine Mountain Club CDP, California","1571","491",
"1600000US0657244","Pine Mountain Lake CDP, California","2343","340",
"1600000US0657260","Pine Valley CDP, California","1878","326",
"1600000US0657288","Pinole city, California","19191","43",
"1600000US0657302","Piñon Hills CDP, California","7583","1051",
"1600000US0657330","Pioneer CDP, California","1432","354",
"1600000US0657372","Piru CDP, California","1808","271",
"1600000US0657414","Pismo Beach city, California","8060","22",
"1600000US0657456","Pittsburg city, California","69449","51",
"1600000US0657512","Pixley CDP, California","4008","865",
"1600000US0657526","Placentia city, California","52294","97",
"1600000US0657540","Placerville city, California","10681","26",
"1600000US0657568","Plainview CDP, California","1016","326",
"1600000US0657582","Planada CDP, California","4472","504",
"1600000US0657764","Pleasant Hill city, California","34662","44",
"1600000US0657792","Pleasanton city, California","79341","44",
"1600000US0657825","Pleasure Point CDP, California","6381","719",
"1600000US0657828","Plumas Eureka CDP, California","303","74",
"1600000US0657829","Plumas Lake CDP, California","6976","761",
"1600000US0657834","Plymouth city, California","1002","268",
"1600000US0657876","Point Arena city, California","472","168",
"1600000US0657960","Point Reyes Station CDP, California","443","158",
"1600000US0658030","Pollock Pines CDP, California","7269","808",
"1600000US0658072","Pomona city, California","152366","63",
"1600000US0658134","Ponderosa CDP, California","0","12",
"1600000US0658191","Poplar-Cotton Center CDP, California","2660","498",
"1600000US0658226","Port Costa CDP, California","178","117",
"1600000US0658240","Porterville city, California","58782","48",
"1600000US0658296","Port Hueneme city, California","22262","33",
"1600000US0658352","Portola city, California","2033","375",
"1600000US0658380","Portola Valley town, California","4589","17",
"1600000US0658422","Posey CDP, California","5","8",
"1600000US0658436","Poso Park CDP, California","6","9",
"1600000US0658478","Potrero CDP, California","465","315",
"1600000US0658506","Potter Valley CDP, California","336","125",
"1600000US0658520","Poway city, California","49874","56",
"1600000US0658618","Prattville CDP, California","16","18",
"1600000US0658758","Princeton CDP, California","287","98",
"1600000US0658814","Proberta CDP, California","218","166",
"1600000US0658870","Prunedale CDP, California","20928","1493",
"1600000US0659052","Quartz Hill CDP, California","10098","751",
"1600000US0659080","Quincy CDP, California","1936","385",
"1600000US0659115","Rackerby CDP, California","176","83",
"1600000US0659220","Rail Road Flat CDP, California","255","131",
"1600000US0659248","Rainbow CDP, California","2041","283",
"1600000US0659290","Raisin City CDP, California","313","168",
"1600000US0659346","Ramona CDP, California","21871","1276",
"1600000US0659426","Rancho Calaveras CDP, California","6437","632",
"1600000US0659444","Rancho Cordova city, California","70785","47",
"1600000US0659451","Rancho Cucamonga city, California","174573","155",
"1600000US0659500","Rancho Mirage city, California","17975","38",
"1600000US0659506","Rancho Murieta CDP, California","5424","382",
"1600000US0659514","Rancho Palos Verdes city, California","42463","48",
"1600000US0659550","Rancho San Diego CDP, California","21651","1051",
"1600000US0659584","Rancho Santa Fe CDP, California","2428","483",
"1600000US0659587","Rancho Santa Margarita city, California","49078","43",
"1600000US0659604","Rancho Tehama Reserve CDP, California","2259","438",
"1600000US0659668","Randsburg CDP, California","143","106",
"1600000US0659892","Red Bluff city, California","14111","32",
"1600000US0659896","Red Corral CDP, California","1850","528",
"1600000US0659906","Redcrest CDP, California","36","36",
"1600000US0659920","Redding city, California","91236","54",
"1600000US0659962","Redlands city, California","70765","39",
"1600000US0660018","Redondo Beach city, California","67950","49",
"1600000US0660088","Redway CDP, California","1433","584",
"1600000US0660102","Redwood City city, California","84368","53",
"1600000US0660214","Redwood Valley CDP, California","1747","617",
"1600000US0660242","Reedley city, California","25419","27",
"1600000US0660279","Reliez Valley CDP, California","3769","494",
"1600000US0660466","Rialto city, California","102708","77",
"1600000US0660592","Richfield CDP, California","275","88",
"1600000US0660606","Richgrove CDP, California","2923","359",
"1600000US0660620","Richmond city, California","108853","145",
"1600000US0660662","Richvale CDP, California","153","74",
"1600000US0660704","Ridgecrest city, California","28728","39",
"1600000US0660706","Ridgemark CDP, California","3020","201",
"1600000US0660900","Rio Dell city, California","3385","17",
"1600000US0660928","Rio del Mar CDP, California","9621","643",
"1600000US0660942","Rio Linda CDP, California","15228","870",
"1600000US0660970","Rio Oso CDP, California","421","114",
"1600000US0660984","Rio Vista city, California","8350","25",
"1600000US0661012","Ripley CDP, California","493","199",
"1600000US0661026","Ripon city, California","15173","32",
"1600000US0661068","Riverbank city, California","24047","33",
"1600000US0661096","Riverdale CDP, California","4095","750",
"1600000US0661106","Riverdale Park CDP, California","1067","390",
"1600000US0661124","River Pines CDP, California","452","362",
"1600000US0662000","Riverside city, California","321570","128",
"1600000US0662168","Robbins CDP, California","329","119",
"1600000US0662200","Robinson Mill CDP, California","19","27",
"1600000US0662364","Rocklin city, California","61697","94",
"1600000US0662490","Rodeo CDP, California","10174","542",
"1600000US0662496","Rodriguez Camp CDP, California","86","55",
"1600000US0662546","Rohnert Park city, California","42305","51",
"1600000US0662602","Rolling Hills city, California","1684","162",
"1600000US0662625","Rolling Hills CDP, California","800","192",
"1600000US0662644","Rolling Hills Estates city, California","8229","31",
"1600000US0662700","Rollingwood CDP, California","3477","416",
"1600000US0662756","Romoland CDP, California","2081","515",
"1600000US0662826","Rosamond CDP, California","20024","1262",
"1600000US0662854","Rosedale CDP, California","17603","1403",
"1600000US0662860","Rose Hills CDP, California","2817","256",
"1600000US0662868","Roseland CDP, California","5717","666",
"1600000US0662896","Rosemead city, California","54615","89",
"1600000US0662910","Rosemont CDP, California","23700","777",
"1600000US0662938","Roseville city, California","130705","74",
"1600000US0662980","Ross town, California","2311","243",
"1600000US0663050","Rossmoor CDP, California","10920","395",
"1600000US0663106","Rough and Ready CDP, California","786","440",
"1600000US0663134","Round Mountain CDP, California","98","44",
"1600000US0663148","Round Valley CDP, California","484","92",
"1600000US0663168","Rouse CDP, California","2044","524",
"1600000US0663218","Rowland Heights CDP, California","50572","1317",
"1600000US0663316","Running Springs CDP, California","4427","696",
"1600000US0663386","Ruth CDP, California","214","80",
"1600000US0663400","Rutherford CDP, California","77","52",
"1600000US0664000","Sacramento city, California","489650","100",
"1600000US0664140","St. Helena city, California","6056","19",
"1600000US0664210","Salida CDP, California","14424","945",
"1600000US0664224","Salinas city, California","156811","70",
"1600000US0664252","Salmon Creek CDP, California","49","53",
"1600000US0664294","Salton City CDP, California","5487","839",
"1600000US0664308","Salton Sea Beach CDP, California","549","404",
"1600000US0664392","Samoa CDP, California","207","85",
"1600000US0664420","San Andreas CDP, California","3241","592",
"1600000US0664434","San Anselmo town, California","12619","25",
"1600000US0664462","San Antonio Heights CDP, California","3092","346",
"1600000US0664476","San Ardo CDP, California","623","225",
"1600000US0665000","San Bernardino city, California","215252","59",
"1600000US0665028","San Bruno city, California","43105","47",
"1600000US0665042","San Buenaventura (Ventura) city, California","110153","40",
"1600000US0665070","San Carlos city, California","29954","38",
"1600000US0665084","San Clemente city, California","65226","44",
"1600000US0665112","Sand City city, California","355","120",
"1600000US0666000","San Diego city, California","1390966","216",
"1600000US0666004","San Diego Country Estates CDP, California","10633","486",
"1600000US0666070","San Dimas city, California","34334","148",
"1600000US0666140","San Fernando city, California","24581","29",
"1600000US0667000","San Francisco city, California","864263","*****",
"1600000US0667042","San Gabriel city, California","40315","49",
"1600000US0667056","Sanger city, California","24883","30",
"1600000US0667070","San Geronimo CDP, California","444","226",
"1600000US0667112","San Jacinto city, California","46932","50",
"1600000US0667126","San Joaquin city, California","4025","15",
"1600000US0668000","San Jose city, California","1023031","149",
"1600000US0668014","San Juan Bautista city, California","2212","419",
"1600000US0668028","San Juan Capistrano city, California","35948","44",
"1600000US0668084","San Leandro city, California","89910","76",
"1600000US0668112","San Lorenzo CDP, California","25101","966",
"1600000US0668140","San Lucas CDP, California","346","136",
"1600000US0668154","San Luis Obispo city, California","46997","33",
"1600000US0668196","San Marcos city, California","93493","65",
"1600000US0668224","San Marino city, California","13331","23",
"1600000US0668238","San Martin CDP, California","7313","851",
"1600000US0668252","San Mateo city, California","103500","107",
"1600000US0668263","San Miguel CDP (Contra Costa County), California","3137","444",
"1600000US0668266","San Miguel CDP (San Luis Obispo County), California","2824","552",
"1600000US0668294","San Pablo city, California","30720","45",
"1600000US0668308","San Pasqual CDP, California","1966","131",
"1600000US0668364","San Rafael city, California","59180","63",
"1600000US0668378","San Ramon city, California","75048","56",
"1600000US0668434","San Simeon CDP, California","523","282",
"1600000US0669000","Santa Ana city, California","334493","99",
"1600000US0669070","Santa Barbara city, California","91443","66",
"1600000US0669084","Santa Clara city, California","124635","71",
"1600000US0669088","Santa Clarita city, California","209489","78",
"1600000US0669112","Santa Cruz city, California","63993","35",
"1600000US0669154","Santa Fe Springs city, California","17669","49",
"1600000US0669182","Santa Margarita CDP, California","1394","526",
"1600000US0669196","Santa Maria city, California","104791","54",
"1600000US0670000","Santa Monica city, California","92495","68",
"1600000US0670028","Santa Nella CDP, California","1976","465",
"1600000US0670042","Santa Paula city, California","30344","31",
"1600000US0670098","Santa Rosa city, California","174244","74",
"1600000US0670130","Santa Rosa Valley CDP, California","3456","381",
"1600000US0670140","Santa Susana CDP, California","1042","245",
"1600000US0670154","Santa Venetia CDP, California","4924","508",
"1600000US0670182","Santa Ynez CDP, California","4377","535",
"1600000US0670224","Santee city, California","57376","47",
"1600000US0670266","Saranap CDP, California","6235","524",
"1600000US0670280","Saratoga city, California","31013","31",
"1600000US0670322","Saticoy CDP, California","1005","249",
"1600000US0670336","Sattley CDP, California","57","55",
"1600000US0670364","Sausalito city, California","7147","38",
"1600000US0670518","Scotia CDP, California","734","272",
"1600000US0670588","Scotts Valley city, California","11892","35",
"1600000US0670644","Seacliff CDP, California","3231","258",
"1600000US0670686","Seal Beach city, California","24510","43",
"1600000US0670712","Sea Ranch CDP, California","1137","235",
"1600000US0670728","Searles Valley CDP, California","1592","197",
"1600000US0670742","Seaside city, California","34259","96",
"1600000US0670770","Sebastopol city, California","7653","24",
"1600000US0670798","Seeley CDP, California","1573","434",
"1600000US0670882","Selma city, California","24537","33",
"1600000US0670966","Sequoia Crest CDP, California","0","12",
"1600000US0671000","Sereno del Mar CDP, California","63","48",
"1600000US0671078","Seville CDP, California","565","202",
"1600000US0671106","Shafter city, California","18433","28",
"1600000US0671134","Shandon CDP, California","1219","359",
"1600000US0671218","Shasta CDP, California","1776","241",
"1600000US0671225","Shasta Lake city, California","10125","23",
"1600000US0671246","Shaver Lake CDP, California","552","117",
"1600000US0671362","Shell Ridge CDP, California","1328","331",
"1600000US0671372","Shelter Cove CDP, California","477","205",
"1600000US0671414","Sheridan CDP, California","1337","623",
"1600000US0671554","Shingle Springs CDP, California","4100","494",
"1600000US0671568","Shingletown CDP, California","2261","359",
"1600000US0671680","Shoshone CDP, California","8","11",
"1600000US0671774","Sierra Brooks CDP, California","318","169",
"1600000US0671778","Sierra City CDP, California","165","92",
"1600000US0671806","Sierra Madre city, California","11061","54",
"1600000US0671834","Sierra Village CDP, California","598","349",
"1600000US0671848","Sierraville CDP, California","80","54",
"1600000US0671876","Signal Hill city, California","11508","30",
"1600000US0671927","Silverado Resort CDP, California","976","201",
"1600000US0671932","Silver City CDP, California","0","12",
"1600000US0671964","Silver Lakes CDP, California","6437","955",
"1600000US0672016","Simi Valley city, California","126546","66",
"1600000US0672086","Sisquoc CDP, California","238","78",
"1600000US0672156","Sky Valley CDP, California","2430","471",
"1600000US0672184","Sleepy Hollow CDP, California","2239","399",
"1600000US0672282","Smartsville CDP, California","140","107",
"1600000US0672338","Smith Corner CDP, California","733","423",
"1600000US0672380","Smith River CDP, California","746","270",
"1600000US0672408","Snelling CDP, California","115","67",
"1600000US0672478","Soda Bay CDP, California","1169","333",
"1600000US0672492","Soda Springs CDP, California","53","59",
"1600000US0672506","Solana Beach city, California","13362","48",
"1600000US0672520","Soledad city, California","25603","31",
"1600000US0672576","Solvang city, California","5650","22",
"1600000US0672646","Sonoma city, California","11014","24",
"1600000US0672674","Sonora city, California","4824","26",
"1600000US0672688","Soquel CDP, California","11241","691",
