"GEO_ID","NAME","B01003_001E","B01003_001M",
"1600000US3849540","McLeod CDP, North Dakota","5","7",
"1600000US3849580","McVille city, North Dakota","323","63",
"1600000US3849620","Maddock city, North Dakota","401","57",
"1600000US3849820","Makoti city, North Dakota","106","32",
"1600000US3849900","Mandan city, North Dakota","21943","64",
"1600000US3849980","Mandaree CDP, North Dakota","606","160",
"1600000US3850220","Manning CDP, North Dakota","85","54",
"1600000US3850380","Mantador city, North Dakota","52","42",
"1600000US3850420","Manvel city, North Dakota","367","70",
"1600000US3850580","Mapleton city, North Dakota","992","160",
"1600000US3850780","Marion city, North Dakota","122","45",
"1600000US3850860","Marmarth city, North Dakota","124","62",
"1600000US3851060","Martin city, North Dakota","66","42",
"1600000US3851380","Max city, North Dakota","355","94",
"1600000US3851420","Maxbass city, North Dakota","106","67",
"1600000US3851500","Mayville city, North Dakota","1813","186",
"1600000US3851860","Medina city, North Dakota","271","68",
"1600000US3851900","Medora city, North Dakota","138","47",
"1600000US3852180","Menoken CDP, North Dakota","70","22",
"1600000US3852340","Mercer city, North Dakota","43","17",
"1600000US3852740","Michigan City city, North Dakota","190","38",
"1600000US3852940","Milnor city, North Dakota","703","87",
"1600000US3853020","Milton city, North Dakota","71","40",
"1600000US3853220","Minnewaukan city, North Dakota","228","57",
"1600000US3853380","Minot city, North Dakota","48304","30",
"1600000US3853420","Minot AFB CDP, North Dakota","5384","71",
"1600000US3853540","Minto city, North Dakota","783","155",
"1600000US3853780","Mohall city, North Dakota","729","138",
"1600000US3853820","Monango city, North Dakota","47","37",
"1600000US3853980","Montpelier city, North Dakota","93","46",
"1600000US3854220","Mooreton city, North Dakota","199","40",
"1600000US3854620","Mott city, North Dakota","763","105",
"1600000US3854740","Mountain city, North Dakota","66","21",
"1600000US3855020","Munich city, North Dakota","292","65",
"1600000US3855220","Mylo city, North Dakota","11","12",
"1600000US3855420","Napoleon city, North Dakota","860","79",
"1600000US3855500","Nash CDP, North Dakota","47","41",
"1600000US3855620","Neche city, North Dakota","361","63",
"1600000US3855740","Nekoma city, North Dakota","29","17",
"1600000US3856020","Newburg city, North Dakota","79","40",
"1600000US3856180","New England city, North Dakota","674","136",
"1600000US3856420","New Leipzig city, North Dakota","199","32",
"1600000US3856620","New Rockford city, North Dakota","1436","107",
"1600000US3856700","New Salem city, North Dakota","962","140",
"1600000US3856740","New Town city, North Dakota","2495","26",
"1600000US3856780","Niagara city, North Dakota","44","24",
"1600000US3857180","Nome city, North Dakota","52","22",
"1600000US3857220","Noonan city, North Dakota","324","147",
"1600000US3858120","North River city, North Dakota","59","28",
"1600000US3858300","Northwood city, North Dakota","790","139",
"1600000US3858740","Oakes city, North Dakota","2042","162",
"1600000US3859020","Oberon city, North Dakota","122","68",
"1600000US3859660","Oriska city, North Dakota","130","55",
"1600000US3859820","Orrin CDP, North Dakota","0","9",
"1600000US3860100","Osnabrock city, North Dakota","158","52",
"1600000US3860380","Overly city, North Dakota","16","13",
"1600000US3860480","Oxbow city, North Dakota","301","76",
"1600000US3860500","Page city, North Dakota","269","91",
"1600000US3860620","Palermo city, North Dakota","164","80",
"1600000US3860900","Park River city, North Dakota","1489","118",
"1600000US3860940","Parshall city, North Dakota","1116","156",
"1600000US3861460","Pekin city, North Dakota","61","31",
"1600000US3861580","Pembina city, North Dakota","504","63",
"1600000US3861780","Perth city, North Dakota","6","6",
"1600000US3861860","Petersburg city, North Dakota","168","46",
"1600000US3862060","Pettibone city, North Dakota","91","40",
"1600000US3862260","Pick City city, North Dakota","131","52",
"1600000US3862540","Pillsbury city, North Dakota","14","8",
"1600000US3862620","Pingree city, North Dakota","53","32",
"1600000US3862780","Pisek city, North Dakota","116","65",
"1600000US3862980","Plaza city, North Dakota","200","84",
"1600000US3863700","Porcupine CDP, North Dakota","263","82",
"1600000US3863740","Portal city, North Dakota","141","49",
"1600000US3863900","Portland city, North Dakota","637","134",
"1600000US3864140","Powers Lake city, North Dakota","316","90",
"1600000US3864320","Prairie Rose city, North Dakota","53","30",
"1600000US3865100","Raleigh CDP, North Dakota","12","8",
"1600000US3865580","Ray city, North Dakota","479","150",
"1600000US3865900","Reeder city, North Dakota","130","51",
"1600000US3865980","Regan city, North Dakota","41","18",
"1600000US3866020","Regent city, North Dakota","180","63",
"1600000US3866040","Reile's Acres city, North Dakota","521","105",
"1600000US3866260","Reynolds city, North Dakota","306","86",
"1600000US3866300","Rhame city, North Dakota","265","73",
"1600000US3866500","Richardton city, North Dakota","766","125",
"1600000US3866980","Riverdale city, North Dakota","221","56",
"1600000US3867180","Robinson city, North Dakota","31","16",
"1600000US3867500","Rocklake city, North Dakota","104","38",
"1600000US3867620","Rogers city, North Dakota","54","28",
"1600000US3867780","Rolette city, North Dakota","876","132",
"1600000US3867820","Rolla city, North Dakota","1321","143",
"1600000US3868540","Ross city, North Dakota","97","53",
"1600000US3868860","Rugby city, North Dakota","2677","264",
"1600000US3869140","Ruso city, North Dakota","8","14",
"1600000US3869300","Ruthville CDP, North Dakota","147","64",
"1600000US3869340","Rutland city, North Dakota","140","33",
"1600000US3869460","Ryder city, North Dakota","120","66",
"1600000US3869980","St. John city, North Dakota","270","88",
"1600000US3870260","St. Thomas city, North Dakota","322","71",
"1600000US3870380","Sanborn city, North Dakota","169","52",
"1600000US3870780","Sarles city, North Dakota","14","12",
"1600000US3870980","Sawyer city, North Dakota","325","85",
"1600000US3871500","Scranton city, North Dakota","339","69",
"1600000US3871660","Selfridge city, North Dakota","271","54",
"1600000US3871700","Selz CDP, North Dakota","25","36",
"1600000US3871780","Sentinel Butte city, North Dakota","134","62",
"1600000US3871940","Sharon city, North Dakota","55","32",
"1600000US3872180","Sheldon city, North Dakota","113","35",
"1600000US3872250","Shell Valley CDP, North Dakota","1300","283",
"1600000US3872540","Sherwood city, North Dakota","198","54",
"1600000US3872580","Sheyenne city, North Dakota","197","57",
"1600000US3872820","Sibley city, North Dakota","46","32",
"1600000US3873820","Solen city, North Dakota","89","27",
"1600000US3874020","Souris city, North Dakota","63","25",
"1600000US3874185","South Heart city, North Dakota","304","88",
"1600000US3874660","Spiritwood CDP, North Dakota","7","10",
"1600000US3874740","Spiritwood Lake city, North Dakota","109","30",
"1600000US3874780","Springbrook city, North Dakota","9","12",
"1600000US3875380","Stanley city, North Dakota","2594","16",
"1600000US3875420","Stanton city, North Dakota","337","74",
"1600000US3875580","Starkweather city, North Dakota","89","42",
"1600000US3875780","Steele city, North Dakota","764","135",
"1600000US3876500","Strasburg city, North Dakota","349","88",
"1600000US3876620","Streeter city, North Dakota","116","43",
"1600000US3877180","Surrey city, North Dakota","1043","172",
"1600000US3877260","Sutton CDP, North Dakota","6","6",
"1600000US3877660","Sykeston city, North Dakota","96","44",
"1600000US3877980","Tappen city, North Dakota","281","66",
"1600000US3878180","Taylor city, North Dakota","223","70",
"1600000US3878660","Thompson city, North Dakota","1139","181",
"1600000US3878940","Tioga city, North Dakota","1121","250",
"1600000US3879140","Tolley city, North Dakota","25","13",
"1600000US3879180","Tolna city, North Dakota","175","51",
"1600000US3879340","Tower City city, North Dakota","280","75",
"1600000US3879420","Towner city, North Dakota","571","112",
"1600000US3879940","Turtle Lake city, North Dakota","550","98",
"1600000US3880140","Tuttle city, North Dakota","86","37",
"1600000US3880660","Underwood city, North Dakota","803","108",
"1600000US3880860","Upham city, North Dakota","158","54",
"1600000US3881180","Valley City city, North Dakota","6487","53",
"1600000US3881620","Velva city, North Dakota","1292","179",
"1600000US3881700","Venturia city, North Dakota","15","11",
"1600000US3881900","Verona city, North Dakota","58","26",
"1600000US3882380","Voltaire city, North Dakota","35","19",
"1600000US3882660","Wahpeton city, North Dakota","7792","23",
"1600000US3882780","Walcott city, North Dakota","253","57",
"1600000US3882940","Wales city, North Dakota","41","42",
"1600000US3882980","Walhalla city, North Dakota","1035","125",
"1600000US3883580","Warwick city, North Dakota","77","29",
"1600000US3883700","Washburn city, North Dakota","1509","159",
"1600000US3883860","Watford City city, North Dakota","6197","18",
"1600000US3884780","West Fargo city, North Dakota","34419","35",
"1600000US3885020","Westhope city, North Dakota","341","107",
"1600000US3885180","Wheatland CDP, North Dakota","37","37",
"1600000US3885540","White Earth city, North Dakota","140","138",
"1600000US3885660","White Shield CDP, North Dakota","243","60",
"1600000US3886020","Wildrose city, North Dakota","60","31",
"1600000US3886220","Williston city, North Dakota","26102","25",
"1600000US3886380","Willow City city, North Dakota","184","51",
"1600000US3886580","Wilton city, North Dakota","948","137",
"1600000US3886620","Wimbledon city, North Dakota","221","53",
"1600000US3886780","Wing city, North Dakota","128","30",
"1600000US3887020","Wishek city, North Dakota","965","103",
"1600000US3887180","Wolford city, North Dakota","36","29",
"1600000US3887580","Woodworth city, North Dakota","50","24",
"1600000US3887740","Wyndmere city, North Dakota","478","71",
"1600000US3887860","York city, North Dakota","26","15",
"1600000US3888020","Ypsilanti CDP, North Dakota","58","55",
"1600000US3888140","Zap city, North Dakota","157","59",
"1600000US3888180","Zeeland city, North Dakota","89","39",
"1600000US3900142","Aberdeen village, Ohio","1538","235",
"1600000US3900198","Ada village, Ohio","5970","269",
"1600000US3900380","Adamsville village, Ohio","159","61",
"1600000US3900436","Addyston village, Ohio","1040","184",
"1600000US3900450","Adelphi village, Ohio","285","92",
"1600000US3900464","Adena village, Ohio","679","114",
"1600000US3901000","Akron city, Ohio","198314","48",
"1600000US3901042","Albany village, Ohio","833","195",
"1600000US3901154","Alexandria village, Ohio","697","195",
"1600000US3901210","Alger village, Ohio","943","191",
"1600000US3901420","Alliance city, Ohio","21927","87",
"1600000US3901588","Alvordton CDP, Ohio","176","100",
"1600000US3901630","Amanda village, Ohio","827","214",
"1600000US3901672","Amberley village, Ohio","3780","22",
"1600000US3901742","Amelia village, Ohio","5074","433",
"1600000US3901784","Amesville village, Ohio","144","70",
"1600000US3901798","Amherst city, Ohio","12097","22",
"1600000US3901938","Amsterdam village, Ohio","480","118",
"1600000US3902022","Andersonville CDP, Ohio","853","137",
"1600000US3902050","Andover village, Ohio","1021","199",
"1600000US3902092","Anna village, Ohio","1487","204",
"1600000US3902120","Ansonia village, Ohio","1344","236",
"1600000US3902148","Antioch village, Ohio","105","49",
"1600000US3902204","Antwerp village, Ohio","1412","154",
"1600000US3902232","Apple Creek village, Ohio","1000","150",
"1600000US3902266","Apple Valley CDP, Ohio","5408","327",
"1600000US3902274","Aquilla village, Ohio","325","74",
"1600000US3902316","Arcadia village, Ohio","548","147",
"1600000US3902330","Arcanum village, Ohio","2110","232",
"1600000US3902344","Archbold village, Ohio","4409","226",
"1600000US3902400","Arlington village, Ohio","1453","258",
"1600000US3902428","Arlington Heights village, Ohio","903","181",
"1600000US3902568","Ashland city, Ohio","20396","27",
"1600000US3902582","Ashley village, Ohio","1682","307",
"1600000US3902638","Ashtabula city, Ohio","18243","43",
"1600000US3902680","Ashville village, Ohio","4143","21",
"1600000US3902722","Athalia village, Ohio","285","89",
"1600000US3902736","Athens city, Ohio","24771","114",
"1600000US3902820","Attica village, Ohio","925","142",
"1600000US3902848","Atwater CDP, Ohio","1078","243",
"1600000US3903086","Aurora city, Ohio","15941","35",
"1600000US3903142","Austinburg CDP, Ohio","595","202",
"1600000US3903184","Austintown CDP, Ohio","28386","646",
"1600000US3903352","Avon city, Ohio","22786","27",
"1600000US3903464","Avon Lake city, Ohio","23777","28",
"1600000US3903562","Bailey Lakes village, Ohio","397","78",
"1600000US3903585","Bainbridge CDP, Ohio","2870","482",
"1600000US3903604","Bainbridge village, Ohio","777","157",
"1600000US3903646","Bairdstown village, Ohio","136","47",
"1600000US3903716","Ballville CDP, Ohio","2737","238",
"1600000US3903744","Baltic village, Ohio","802","192",
"1600000US3903758","Baltimore village, Ohio","2982","16",
"1600000US3903786","Bannock CDP, Ohio","176","126",
"1600000US3903828","Barberton city, Ohio","26189","33",
"1600000US3903926","Barnesville village, Ohio","3716","331",
"1600000US3903940","Barnhill village, Ohio","307","70",
"1600000US3904094","Bascom CDP, Ohio","371","118",
"1600000US3904150","Batavia village, Ohio","1762","259",
"1600000US3904192","Batesville village, Ohio","89","34",
"1600000US3904402","Bay View village, Ohio","712","174",
"1600000US3904416","Bay Village city, Ohio","15391","33",
"1600000US3904458","Beach City village, Ohio","940","201",
"1600000US3904500","Beachwood city, Ohio","11704","38",
"1600000US3904542","Beallsville village, Ohio","384","96",
"1600000US3904696","Beaver village, Ohio","471","142",
"1600000US3904720","Beavercreek city, Ohio","46600","35",
"1600000US3904752","Beaverdam village, Ohio","414","89",
"1600000US3904840","Beckett Ridge CDP, Ohio","9114","531",
"1600000US3904878","Bedford city, Ohio","12705","34",
"1600000US3904920","Bedford Heights city, Ohio","10633","28",
"1600000US3905013","Beechwood Trails CDP, Ohio","3297","397",
"1600000US3905074","Bellaire village, Ohio","4139","27",
"1600000US3905102","Bellbrook city, Ohio","7174","37",
"1600000US3905116","Belle Center village, Ohio","734","130",
"1600000US3905130","Bellefontaine city, Ohio","13531","400",
"1600000US3905158","Belle Valley village, Ohio","249","79",
"1600000US3905228","Bellevue city, Ohio","7987","44",
"1600000US3905284","Bellville village, Ohio","2278","273",
"1600000US3905312","Belmont village, Ohio","418","100",
"1600000US3905396","Belmore village, Ohio","106","50",
"1600000US3905410","Beloit village, Ohio","992","209",
"1600000US3905424","Belpre city, Ohio","6422","25",
"1600000US3905550","Bentleyville village, Ohio","976","150",
"1600000US3905662","Benton Ridge village, Ohio","357","87",
"1600000US3905676","Bentonville CDP, Ohio","180","89",
"1600000US3905690","Berea city, Ohio","18859","34",
"1600000US3905718","Bergholz village, Ohio","745","195",
"1600000US3905732","Berkey village, Ohio","286","50",
"1600000US3905816","Berlin CDP, Ohio","863","273",
"1600000US3905900","Berlin Heights village, Ohio","646","140",
"1600000US3906068","Bethel village, Ohio","2770","21",
"1600000US3906138","Bethesda village, Ohio","1259","180",
"1600000US3906194","Bettsville village, Ohio","694","143",
"1600000US3906208","Beulah Beach CDP, Ohio","13","20",
"1600000US3906222","Beverly village, Ohio","1420","253",
"1600000US3906278","Bexley city, Ohio","13764","24",
"1600000US3906670","Blacklick Estates CDP, Ohio","9596","645",
"1600000US3906740","Bladensburg CDP, Ohio","166","156",
"1600000US3906810","Blakeslee village, Ohio","52","20",
"1600000US3906908","Blanchester village, Ohio","4086","265",
"1600000US3907062","Bloomdale village, Ohio","619","115",
"1600000US3907188","Bloomingburg village, Ohio","917","184",
"1600000US3907202","Bloomingdale village, Ohio","223","93",
"1600000US3907286","Bloomville village, Ohio","1034","152",
"1600000US3907300","Blue Ash city, Ohio","12150","27",
"1600000US3907377","Blue Jay CDP, Ohio","1111","282",
"1600000US3907426","Bluffton village, Ohio","4216","276",
"1600000US3907454","Boardman CDP, Ohio","34557","290",
"1600000US3907583","Bolindale CDP, Ohio","2246","247",
"1600000US3907594","Bolivar village, Ohio","1193","183",
"1600000US3907790","Boston Heights village, Ohio","1122","151",
"1600000US3907832","Botkins village, Ohio","1171","168",
"1600000US3907888","Bourneville CDP, Ohio","279","176",
"1600000US3907916","Bowerston village, Ohio","437","126",
"1600000US3907930","Bowersville village, Ohio","322","103",
"1600000US3907972","Bowling Green city, Ohio","31541","32",
"1600000US3908084","Bradford village, Ohio","1962","283",
"1600000US3908112","Bradner village, Ohio","1074","204",
"1600000US3908168","Brady Lake village, Ohio","525","109",
"1600000US3908336","Bratenahl village, Ohio","1334","102",
"1600000US3908364","Brecksville city, Ohio","13538","23",
"1600000US3908378","Brecon CDP, Ohio","518","275",
"1600000US3908392","Bremen village, Ohio","1725","350",
"1600000US3908504","Brewster village, Ohio","2159","350",
"1600000US3908532","Brice village, Ohio","85","46",
"1600000US3908560","Bridgeport village, Ohio","1651","265",
"1600000US3908602","Bridgetown CDP, Ohio","13824","661",
"1600000US3908812","Brilliant CDP, Ohio","1596","232",
"1600000US3908826","Brimfield CDP, Ohio","3526","439",
"1600000US3909064","Broadview Heights city, Ohio","19242","27",
"1600000US3909200","Brookfield Center CDP, Ohio","1541","342",
"1600000US3909246","Brooklyn city, Ohio","10862","36",
"1600000US3909274","Brooklyn Heights village, Ohio","1686","73",
"1600000US3909288","Brook Park city, Ohio","18721","33",
"1600000US3909316","Brookside village, Ohio","707","138",
"1600000US3909358","Brookville city, Ohio","5813","238",
"1600000US3909386","Broughton village, Ohio","113","41",
"1600000US3909596","Brownsville CDP, Ohio","81","126",
"1600000US3909680","Brunswick city, Ohio","34733","61",
"1600000US3909792","Bryan city, Ohio","8285","25",
"1600000US3909834","Buchtel village, Ohio","566","145",
"1600000US3909890","Buckeye Lake village, Ohio","2792","16",
"1600000US3909974","Buckland village, Ohio","265","86",
"1600000US3910030","Bucyrus city, Ohio","11906","27",
"1600000US3910128","Buffalo CDP, Ohio","306","158",
"1600000US3910156","Buford CDP, Ohio","133","94",
"1600000US3910254","Burbank village, Ohio","243","95",
"1600000US3910282","Burgoon village, Ohio","186","66",
"1600000US3910296","Burkettsville village, Ohio","270","53",
"1600000US3910352","Burlington CDP, Ohio","2643","508",
"1600000US3910436","Burton village, Ohio","1266","184",
"1600000US3910632","Butler village, Ohio","755","162",
"1600000US3910674","Butlerville village, Ohio","172","62",
"1600000US3910716","Byesville village, Ohio","2360","339",
"1600000US3910800","Cadiz village, Ohio","3196","147",
"1600000US3910884","Cairo village, Ohio","492","127",
"1600000US3910926","Calcutta CDP, Ohio","3538","386",
"1600000US3910940","Caldwell village, Ohio","2172","275",
"1600000US3910954","Caledonia village, Ohio","774","243",
"1600000US3910996","Cambridge city, Ohio","10432","29",
"1600000US3911024","Camden village, Ohio","1942","301",
"1600000US3911066","Campbell city, Ohio","7964","61",
"1600000US3911150","Camp Dennison CDP, Ohio","320","76",
"1600000US3911304","Canal Fulton city, Ohio","5464","32",
"1600000US3911318","Canal Lewisville CDP, Ohio","349","90",
"1600000US3911332","Canal Winchester city, Ohio","8328","208",
"1600000US3911334","Candlewood Lake CDP, Ohio","526","256",
"1600000US3911360","Canfield city, Ohio","7295","36",
"1600000US3912000","Canton city, Ohio","71313","76",
"1600000US3912056","Carbon Hill CDP, Ohio","289","212",
"1600000US3912084","Cardington village, Ohio","1911","268",
"1600000US3912112","Carey village, Ohio","3516","205",
"1600000US3912168","Carlisle city, Ohio","5337","147",
"1600000US3912252","Carroll village, Ohio","415","101",
"1600000US3912280","Carrollton village, Ohio","3064","295",
"1600000US3912462","Casstown village, Ohio","218","63",
"1600000US3912476","Castalia village, Ohio","907","219",
"1600000US3912504","Castine village, Ohio","225","117",
"1600000US3912560","Catawba village, Ohio","260","90",
"1600000US3912700","Cecil village, Ohio","123","48",
"1600000US3912784","Cedarville village, Ohio","4082","273",
"1600000US3912854","Celeryville CDP, Ohio","89","52",
"1600000US3912868","Celina city, Ohio","10288","27",
"1600000US3913036","Centerburg village, Ohio","1673","298",
"1600000US3913169","Centerville village, Ohio","64","33",
"1600000US3913190","Centerville city, Ohio","23821","38",
"1600000US3913358","Chagrin Falls village, Ohio","4061","64",
"1600000US3913484","Champion Heights CDP, Ohio","6495","290",
"1600000US3913554","Chardon city, Ohio","5171","20",
"1600000US3913694","Chatfield village, Ohio","247","93",
"1600000US3913778","Chauncey village, Ohio","1019","217",
"1600000US3913834","Cherry Fork CDP, Ohio","290","278",
"1600000US3913848","Cherry Grove CDP, Ohio","4521","514",
"1600000US3913904","Chesapeake village, Ohio","830","168",
"1600000US3913932","Cheshire village, Ohio","176","74",
"1600000US3914086","Chesterhill village, Ohio","491","150",
"1600000US3914100","Chesterland CDP, Ohio","2277","359",
"1600000US3914114","Chesterville village, Ohio","182","74",
"1600000US3914128","Cheviot city, Ohio","8318","30",
"1600000US3914156","Chickasaw village, Ohio","375","100",
"1600000US3914184","Chillicothe city, Ohio","21717","35",
"1600000US3914226","Chilo village, Ohio","123","86",
"1600000US3914254","Chippewa Lake village, Ohio","672","122",
"1600000US3914280","Chippewa Park CDP, Ohio","720","195",
"1600000US3914288","Choctaw Lake CDP, Ohio","1547","203",
"1600000US3914296","Christiansburg village, Ohio","478","97",
"1600000US3914324","Churchill CDP, Ohio","2328","609",
"1600000US3915000","Cincinnati city, Ohio","300357","60",
"1600000US3915008","Cinnamon Lake CDP, Ohio","1092","321",
"1600000US3915070","Circleville city, Ohio","13853","23",
"1600000US3915210","Clarington village, Ohio","380","149",
"1600000US3915336","Clarksburg village, Ohio","478","120",
"1600000US3915406","Clarksville village, Ohio","681","182",
"1600000US3915434","Clarktown CDP, Ohio","407","149",
"1600000US3915588","Clay Center village, Ohio","270","80",
"1600000US3915644","Clayton city, Ohio","13172","62",
"1600000US3916000","Cleveland city, Ohio","387398","55",
"1600000US3916014","Cleveland Heights city, Ohio","44865","53",
"1600000US3916028","Cleves village, Ohio","3394","38",
"1600000US3916056","Clifton village, Ohio","157","53",
"1600000US3916182","Clinton village, Ohio","1246","135",
"1600000US3916266","Cloverdale village, Ohio","145","48",
"1600000US3916308","Clyde city, Ohio","6213","32",
"1600000US3916378","Coal Grove village, Ohio","1811","215",
"1600000US3916434","Coalton village, Ohio","436","153",
"1600000US3916521","Coldstream CDP, Ohio","1224","97",
"1600000US3916532","Coldwater village, Ohio","4385","532",
"1600000US3916700","College Corner village, Ohio","306","100",
"1600000US3916784","Collins CDP, Ohio","531","176",
"1600000US3917036","Columbiana city, Ohio","6293","205",
"1600000US3918000","Columbus city, Ohio","867628","169",
"1600000US3918014","Columbus Grove village, Ohio","2272","196",
"1600000US3918070","Commercial Point village, Ohio","1758","317",
"1600000US3918244","Concorde Hills CDP, Ohio","704","222",
"1600000US3918266","Conesville village, Ohio","427","96",
"1600000US3918308","Congress village, Ohio","213","180",
"1600000US3918350","Conneaut city, Ohio","12659","24",
"1600000US3918420","Connorville CDP, Ohio","218","71",
"1600000US3918504","Continental village, Ohio","1091","180",
"1600000US3918546","Convoy village, Ohio","1125","182",
"1600000US3918588","Coolville village, Ohio","563","151",
"1600000US3918770","Corning village, Ohio","417","116",
"1600000US3918812","Cortland city, Ohio","6889","16",
"1600000US3918840","Corwin village, Ohio","502","123",
"1600000US3918868","Coshocton city, Ohio","11067","49",
"1600000US3919008","Covedale CDP, Ohio","6209","527",
"1600000US3919050","Covington village, Ohio","2653","18",
"1600000US3919106","Craig Beach village, Ohio","1318","192",
"1600000US3919330","Crestline city, Ohio","4478","60",
"1600000US3919344","Creston village, Ohio","2091","234",
"1600000US3919400","Cridersville village, Ohio","1778","220",
"1600000US3919456","Crooksville village, Ohio","2675","302",
"1600000US3919554","Crown City village, Ohio","379","108",
"1600000US3919596","Crystal Lakes CDP, Ohio","1467","315",
"1600000US3919615","Crystal Rock CDP, Ohio","83","63",
"1600000US3919694","Cumberland village, Ohio","353","110",
"1600000US3919736","Curtice CDP, Ohio","1428","251",
"1600000US3919750","Custar village, Ohio","200","74",
"1600000US3919778","Cuyahoga Falls city, Ohio","49317","44",
"1600000US3919806","Cuyahoga Heights village, Ohio","630","163",
"1600000US3919820","Cygnet village, Ohio","634","129",
"1600000US3919848","Cynthiana CDP, Ohio","0","11",
"1600000US3919974","Dalton village, Ohio","1557","186",
"1600000US3920030","Damascus CDP, Ohio","402","209",
"1600000US3920114","Danville village, Ohio","1061","171",
"1600000US3920198","Darbydale CDP, Ohio","904","475",
"1600000US3920212","Darbyville village, Ohio","204","92",
"1600000US3920268","Darrtown CDP, Ohio","504","190",
"1600000US3920366","Day Heights CDP, Ohio","2910","427",
"1600000US3921000","Dayton city, Ohio","140782","65",
"1600000US3921266","Deer Park city, Ohio","5688","20",
"1600000US3921294","Deersville village, Ohio","41","33",
"1600000US3921308","Defiance city, Ohio","17105","399",
"1600000US3921378","De Graff village, Ohio","1366","272",
"1600000US3921434","Delaware city, Ohio","39219","287",
"1600000US3921518","Delhi Hills CDP, Ohio","5308","395",
"1600000US3921560","Dellroy village, Ohio","430","168",
"1600000US3921602","Delphos city, Ohio","7044","190",
"1600000US3921610","Delshire CDP, Ohio","3277","344",
"1600000US3921616","Delta village, Ohio","3210","268",
"1600000US3921714","Dennison village, Ohio","2745","305",
"1600000US3921742","Dent CDP, Ohio","11378","694",
"1600000US3921784","Derby CDP, Ohio","431","198",
"1600000US3921812","Deshler village, Ohio","1536","196",
"1600000US3921868","Devola CDP, Ohio","2599","213",
"1600000US3921910","Dexter City village, Ohio","72","32",
"1600000US3922008","Dillonvale CDP, Ohio","3441","285",
"1600000US3922022","Dillonvale village, Ohio","668","148",
"1600000US3922260","Dola CDP, Ohio","155","63",
"1600000US3922288","Donnelsville village, Ohio","370","89",
"1600000US3922456","Dover city, Ohio","12811","38",
"1600000US3922568","Doylestown village, Ohio","3097","29",
"1600000US3922610","Dresden village, Ohio","1685","278",
"1600000US3922624","Drexel CDP, Ohio","1991","382",
"1600000US3922660","Dry Ridge CDP, Ohio","2630","245",
"1600000US3922674","Dry Run CDP, Ohio","7754","304",
"1600000US3922694","Dublin city, Ohio","45559","771",
"1600000US3922820","Duncan Falls CDP, Ohio","1052","238",
"1600000US3922848","Dundee CDP, Ohio","273","121",
"1600000US3922946","Dunkirk village, Ohio","756","126",
"1600000US3922960","Dunlap CDP, Ohio","1498","221",
"1600000US3922974","Dupont village, Ohio","257","92",
"1600000US3923324","East Canton village, Ohio","1379","211",
"1600000US3923380","East Cleveland city, Ohio","17321","49",
"1600000US3923534","East Fultonham CDP, Ohio","314","161",
"1600000US3923618","Eastlake city, Ohio","18229","33",
"1600000US3923702","East Liberty CDP, Ohio","280","142",
"1600000US3923730","East Liverpool city, Ohio","10762","31",
"1600000US3923940","East Palestine village, Ohio","4535","20",
"1600000US3924024","East Rochester CDP, Ohio","213","131",
"1600000US3924052","East Sparta village, Ohio","922","154",
"1600000US3924066","East Springfield CDP, Ohio","511","353",
"1600000US3924234","Eaton city, Ohio","8195","21",
"1600000US3924262","Eaton Estates CDP, Ohio","1244","284",
"1600000US3924486","Edgerton village, Ohio","2132","154",
"1600000US3924542","Edgewood CDP, Ohio","4251","198",
"1600000US3924598","Edison village, Ohio","494","144",
"1600000US3924640","Edon village, Ohio","672","125",
"1600000US3924766","Eldorado village, Ohio","510","95",
"1600000US3924794","Elgin village, Ohio","112","81",
"1600000US3924808","Elida village, Ohio","2120","343",
"1600000US3924850","Elizabethtown CDP, Ohio","309","161",
"1600000US3925144","Elmore village, Ohio","1401","210",
"1600000US3925186","Elmwood Place village, Ohio","1907","264",
"1600000US3925256","Elyria city, Ohio","53910","45",
"1600000US3925368","Empire village, Ohio","242","86",
"1600000US3925396","Englewood city, Ohio","13485","32",
"1600000US3925452","Enon village, Ohio","2479","199",
"1600000US3925676","Etna CDP, Ohio","948","324",
"1600000US3925704","Euclid city, Ohio","47456","67",
"1600000US3925802","Evendale village, Ohio","2859","54",
"1600000US3925914","Fairborn city, Ohio","33433","241",
"1600000US3925942","Fairfax village, Ohio","1707","119",
"1600000US3925970","Fairfield city, Ohio","42636","31",
"1600000US3926110","Fairfield Beach CDP, Ohio","1084","218",
"1600000US3926166","Fairlawn city, Ohio","7522","27",
"1600000US3926306","Fairport Harbor village, Ohio","3091","25",
"1600000US3926348","Fairview village, Ohio","72","51",
"1600000US3926446","Fairview Park city, Ohio","16400","48",
"1600000US3926656","Farmersville village, Ohio","1105","204",
"1600000US3926768","Fayette village, Ohio","1441","200",
"1600000US3926796","Fayetteville village, Ohio","353","94",
"1600000US3926880","Felicity village, Ohio","669","211",
"1600000US3927048","Findlay city, Ohio","41276","44",
"1600000US3927104","Finneytown CDP, Ohio","12689","894",
"1600000US3927303","Five Points CDP, Ohio","1723","404",
"1600000US3927356","Flat Rock CDP, Ohio","141","113",
"1600000US3927412","Fletcher village, Ohio","468","112",
"1600000US3927538","Florida village, Ohio","241","58",
"1600000US3927552","Flushing village, Ohio","875","166",
"1600000US3927636","Forest village, Ohio","1652","300",
